EntidadWifi,NombreEntidad,HORARIO,EQUIPAMIENTO,TRANSPORTE 1 1,Linea 1 1,TRANSPORTE 2 1,Linea 2 1,ACCESIBILIDAD,CONTENT-URL,VIA,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWIfi
11785492,Centro de Servicios Sociales Aravaca,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",,,Bus  Madrid,"urbanos EMT (azules) 160  y  161 ; interurbanos que salen del Intercambiador de Moncloa (verdes)  656 , 656 a y 657.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4605850fa973810VgnVCM1000001d4a900aRCRD,CALLE  DE ZARZA,V,20,MADRID,MADRID,28023,7,ARAVACA,9,MONCLOA-ARAVACA,433370,4478937,40.4584363756688,-3.785855617667289,915 886 913,cssaravaca@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11961,Centro de Servicios Sociales Dehesa de la Villa.,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,"Antonio Machado (línea 7), Valdezarza (línea 7)",Bus  Madrid,"126, 127 y 132",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=67d966051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE ANTONIO MACHADO,V,22,MADRID,MADRID,28035,4,VALDEZARZA,9,MONCLOA-ARAVACA,439004,4479853,40.46711526748946,-3.7195114936540987,913 730 224,cssdehesavilla@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11954,Centro de Servicios Sociales Eduardo Minguito,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,Villaverde Bajo Cruce (línea 3),Cercanías  Renfe,Villaverde Bajo,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c3c66051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE LEONOR GONGORA,V,62,MADRID,MADRID,28021,4,LOS ROSALES,17,VILLAVERDE,441697,4466671,40.34854935708132,-3.686539661954902,914 672 445 / 914 058 725 / 917 109 552 / 914 672 321,csseduardominguito@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
7829427,Centro de Servicios Sociales El Querol,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitados, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,Manoteras (línea 4),Bus  Madrid,"129, 29 y 7",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3ffc666934dda410VgnVCM2000000c205a0aRCRD,CALLE  DE VELEZ RUBIO,V,1,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,443725,4480817,40.47612370683221,-3.6639006166974073,913846546,cssquerol@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11957,Centro de Servicios Sociales Entrevías,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales.   Tramitación y gestión de  servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de  servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacitad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los  programas de prevención  dirigidos a menores, adolescentes, personas adultas, mayores, etc.  Zona wifi.",Bus Madrid,"102, 103 y 111",Cercanías  Renfe,Asamblea de Madrid-Entrevías,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bdf966051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE YUSTE,V,8,MADRID,MADRID,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,443185,4469752,40.37641666740886,-3.6692821142332264,915 079 271 Cita previa: este teléfono estará operativo de 9 a 14 horas.,cssentrevias@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11966,Centro de Servicios Sociales Guindalera,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,"Diego de Leon (líneas 4, 5 y 6)",Bus  Madrid,"1, 43, 48 y 74",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f69a66051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE PILAR DE ZARAGOZA,V,28,MADRID,MADRID,28028,4,GUINDALERA,4,SALAMANCA,443247,4476088,40.43349910050292,-3.6691167784691703,917 130 701,cssguindalera@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11955,Centro de Servicios Sociales Luis Vives,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,Simancas (línea 7),Bus  Madrid,"4, 38, 48, 70 y 109",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dba66051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE HERMANOS GARCIA NOBLEJAS,V,160,MADRID,MADRID,28037,2,PUEBLO NUEVO,15,CIUDAD LINEAL,446677,4475004,40.42396009441367,-3.6285825877315347,914402362,cssluisvives@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11972,Centro de Servicios Sociales Pablo Neruda,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,Miguel Hernández (línea 1),Bus  Madrid,"10, 57, 144 y 310",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e90b66051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE GERARDO DIEGO,NUM,8,MADRID,MADRID,28018,4,PALOMERAS SURESTE,13,PUENTE DE VALLECAS,445300,4470710,40.385179370371446,-3.6444628142076514,913 806 840 Cita previa: este teléfono estará operativo de 9 a 14 horas.,csspabloneruda@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
49836,Centro de Servicios Sociales San Diego,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Equipamientos:   Zona Wifi   Servicios:   Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,Portazgo (línea 1),Bus  Madrid,"57, 103, 111, 144 y 310",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=41b3598d1351c010VgnVCM1000000b205a0aRCRD,CALLE  DE JAVIER DE MIGUEL,NUM,10,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,443671,4471114,40.38871930363662,-3.663689575700872,917 571 900 Cita previa: este teléfono estará operativo de 9 a 14 horas.,csssandiego@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
11967,Centro de Servicios Sociales Santa Hortensia,"Horario de atención de la trabajadora o del trabajador social, mediante cita previa, de 9:00 h a 13:00 h y de 15:00 h a 19:00 h, de lunes a viernes.","Equipamientos:   Zona Wifi   Servicios:    Información, orientación y asesoramiento sobre derechos y recursos sociales. Tramitación y gestión de servicios sociales municipales (ayudas a domicilio, teleasistencia, centros de día municipales, pisos tutelados, etc.) y prestaciones económicas necesarias en la intervención social. Gestión y tramitación de servicios y prestaciones de la Comunidad de Madrid (dependencia, residencias de mayores, discapacidad, mujer, menores, etc.) Renta Mínima de Inserción (RMI) y diferentes prestaciones económicas de inserción social. Información y gestión de los programas de prevención dirigidos a menores, adolescentes, personas adultas, mayores, etc.",Metro de Madrid,"Prosperidad (línea 4), Alfonso XIII (línea 4)",Bus  Madrid,"9 , 43 , 72 , 73 y 122",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfeb66051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE SANTA HORTENSIA,V,15,MADRID,MADRID,28002,2,PROSPERIDAD,5,CHAMARTIN,443250,4477339,40.44476894081767,-3.6691931472225465,915 106 850,csstahortensia@madrid.es,CentrosAtencionSocial-CentrosServiciosSociales
12418106,Centro intergeneracional Río Esmeralda,De lunes a viernes de 9 a 21 horas. Sábados (a partir de octubre) de 10 a 14 horas.,Equipamientos:  2 salas de ensayo 1 estudio de grabación 1 sala de uso múltiple 2 aulas  Servicios:   Ludoteca Clases de baile y movimiento Clases de música Espacio de encuentro y juegos Cafetería Zona wifi,Metro de Madrid,Alto del Arenal (Línea 1) y Buenos Aires (Línea 1),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e73c49677eab0910VgnVCM1000001d4a900aRCRD,CALLE  DE LAGO MARACAIBO,V,8,MADRID,MADRID,28018,5,PORTAZGO,13,PUENTE DE VALLECAS,444655,4470494,40.383202672832304,-3.6520212485606334,657 948 066,centro.rioesmeralda@gmail.com,CentrosCulturales
72864,Centro Municipal de Mayores Alfonso XII,Lunes a viernes: de 9 a 21 horas  Fines de semana y festivos: de 9:30 a 20:30 horas,"Se ofrecen servicios de animación sociocultural, podología, prensa, comedor y cafetería, y se desarrollan talleres y actividades socioculturales, artísticas y recreativas.",,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86bb3d232e91f010VgnVCM1000000b205a0aRCRD,CALLE  DE MIRA EL RIO,V,4,MADRID,MADRID,28048,1,EL PARDO,8,FUENCARRAL-EL PARDO,434122,4485735,40.51973221668713,-3.777683378503506,913 762 060,,CentrosAtencionSocialMayores-CentrosMayores
6166668,Centro Municipal de Mayores Antón Martín,"Lunes a viernes: de 9 a 20 horas.  Fines de semana y festivos: de 11:00 a 20:00 horas.  Se cierra el 24, 25 y 31 de diciembre y el 1 y 6 de enero","Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades culturales y manuales, artísticas, tecnológicas o informáticas, deportivas y preventivas y de autocuidado.",Bus Madrid,"6, 26, 32, M1",Metro  de Madrid,"Tirso de Molina (línea 1), Antón Martín (línea 1)",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c5a8ff0f9ae32310VgnVCM1000000b205a0aRCRD,CALLE  DE CABEZA,V,14,MADRID,MADRID,28012,2,EMBAJADORES,1,CENTRO,440360,4473706,40.41183963819907,-3.7029203219492826,915 273 119,,CentrosAtencionSocialMayores-CentrosMayores
11720,Centro Municipal de Mayores Antonio Machado,"Lunes a viernes, de 9 a 21 horas.","Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, biblioteca, wifi, y se desarrollan talleres y actividades socioculturales, de expresión corporal, formativas, culturales,  artísticas y recreativas.",Metro de Madrid,Alsacia ( línea 2),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c73d66051361c010VgnVCM1000000b205a0aRCRD,CALLE  DE SAN ROMAN DEL VALLE,V,8,MADRID,MADRID,28037,4,ARCOS,20,SAN BLAS-CANILLEJAS,447255,4474591,40.420280457570335,-3.621730741880216,917 609 942,,CentrosAtencionSocialMayores-CentrosMayores
11607270,Centro Municipal de Mayores Antonio Mingote,"Lunes a domingos y festivos, de 9 a 21 horas. Cerrado 25 diciembre, 1 y 6 enero.","Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, biblioteca, wifi, y se desarrollan talleres y actividades socioculturales, artísticas y recreativas.",Metro de Madrid,"Quevedo (línea 2), Arg&amp;uuml;elles (líneas 3, 4, 6), Moncloa (línea 3, 6)",,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2565eb57a012f710VgnVCM1000001d4a900aRCRD,CALLE  DE VALLEHERMOSO,V,47,MADRID,MADRID,28015,2,ARAPILES,7,CHAMBERI,439884,4476236,40.43459948809033,-3.708768295288647,913 819 556,,CentrosAtencionSocialMayores-CentrosMayores
57828,Centro Municipal de Mayores Ascao,"Lunes a domingo, de 9 a 21 horas. Cerrado 25 diciembre y 1 enero.","Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, zona wifi, comedor y cafetería, biblioteca, fisioterapia preventiva y voluntariado. Además, se desarrollan talleres y actividades culturales, manuales, artísticas, tecnológicas, deportivas y preventivas de autocuidado.",Metro de Madrid,Ascao (línea 7),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd5a8ed67151c010VgnVCM2000000c205a0aRCRD,CALLE  DE ASCAO,V,6,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,CIUDAD LINEAL,445600,4475636,40.42959233041236,-3.6413353211881443,914 061 466,,CentrosAtencionSocialMayores-CentrosMayores
11715,Centro Municipal de Mayores Bucaramanga,"Lunes a viernes, de 9 a 20:30 horas.  Sábados, de 10 a 14 y de 16 a 20:30 horas. Domingos y festivos, de 10 a 14 horas.  Cierra mes de agosto y los días 24, 25, 31 de diciembre y el 1 de enero.","Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades socioculturales, artísticas y recreativas.",Bus Madrid,"72, 87",Metro  de Madrid,San Lorenzo (línea 4),1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=57fd66051361c010VgnVCM1000000b205a0aRCRD,AVENIDA  DE BARRANQUILLA,V,1,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445758,4480429,40.472779200579375,-3.6398835512197767,917 632 119,,CentrosAtencionSocialMayores-CentrosMayores
22753,Centro Municipal de Mayores Campamento,"Lunes a viernes, de 9 a 20:30 horas Fines de semana y festivos, de 10 a 13:45 horas y de 16 a 19:45 horas","Animación sociocultural a traves de programas socioculturales, ocupacionales y formativos (actividades físicas, culturales, artísticas, tecnológicas, excursiones, visitas culturales, recreativas y de ocio); talleres, actividades preventivas y de autocuidado; podología; peluquería; comedor y cafetería; biblioteca, sala de lectura y prensa diaria.  Zona wifi.",Bus Madrid,"33, 39, 65",,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4eb1e35bba51c010VgnVCM2000000c205a0aRCRD,CARRETERA  DE BOADILLA DEL MONTE,V,13,MADRID,MADRID,28024,5,CAMPAMENTO,10,LATINA,434861,4472324,40.39897672363651,-3.767589641941715,915 120 171,,CentrosAtencionSocialMayores-CentrosMayores
5428003,Centro Municipal de Mayores Canillejas,"Lunes a domingo, de 9 a 20:30 horas. Horario junta directiva, lunes a viernes de 11 a 13 horas.","Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, biblioteca, wifi, y se desarrollan talleres y actividades socioculturales, de expresión corporal, formativas, culturales,  artísticas y recreativas.",Metro de Madrid,Torre Arias (línea 5),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec8e690f8c404210VgnVCM1000000b205a0aRCRD,CALLE  DE ESFINGE,V,35,MADRID,MADRID,28022,7,CANILLEJAS,20,SAN BLAS-CANILLEJAS,448329,4477170,40.44357672230477,-3.6092849688979878,917 431 928,,CentrosAtencionSocialMayores-CentrosMayores
