PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO
133983;"Centro Municipal de Mayores Leñeros";"";"Lunes a domingo, de 9 a 21 horas";"Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades culturales y manuales, artísticas, nuevas tecnologías (informática, Internet y manejo de móviles), deportivas y preventivas y de autocuidado. Programa de voluntariado. Señalética con sistema braille.";"Bus: 44, 127  Metro: Francos Rodríguez (línea 7)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85e515a11a81c010VgnVCM1000000b205a0aRCRD";"LEÑEROS";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"439857";"4478389";"40.453994535629725";"-3.7092929507527352";"913 119 228";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
108513;"Centro Municipal de Mayores Lucero";"";"Lunes a viernes, de 9 a 20:30 horas Fines de semana y festivos, de 10 a 13:45 horas y de 16 a 19:45 horas";"Animación sociocultural a traves de programas socioculturales, ocupacionales y formativos (actividades físicas, culturales, artísticas, tecnólogicas, excursiones, visitas culturales, recreativas y de ocio); talleres, actividades preventivas y de autocuidado; podología; peluquería; Ccmedor y cafetería; biblioteca, sala de lectura y prensa diaria.  Zona wifi.";"Metro: Lucero  Bus: 138";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db0615a11a81c010VgnVCM1000000b205a0aRCRD";"CASTROSERNA";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28047";"3";"LUCERO";"10";"LATINA";"436429";"4472619";"40.40175670692294";"-3.749146943988855";"915 267 870";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
20241;"Centro Municipal de Mayores Luis Vives";"";"Lunes a domingo, de 9 a 21 horas. Cerrado 25 diciembre y 1 enero.";"Se ofrecen servicios de animación sociocultural, peluquería, prensa, zona Wifi, voluntariado y se desarrollan talleres y actividades culturales, manuales, artísticas, tecnológicas, deportivas y preventivas de autocuidado.";"Metro: García Noblejas (línea 7)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3132e35bba51c010VgnVCM2000000c205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"160";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"446677";"4475004";"40.42396009441367";"-3.6285825877315347";"914 402 370";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
122369;"Centro Municipal de Mayores Maestro Alonso";"";"De lunes a viernes, 9 a 21 horas.  Cerrado sábados y festivos.";"Servicio de animación sociocultural y prensa, y se desarrollan talleres y actividades culturales y manuales, artísticas, tecnológicas o informáticas, deportivas y preventivas y de autocuidado.";"Metro: Ventas  Bus: 12, 21, 53, 106, 110, 146, 210, 38  Bicimad: estación 187 (calle Alejandro González, 1)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd5b79262ef5d010VgnVCM1000000b205a0aRCRD";"MAESTRO ALONSO";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28028";"3";"FUENTE DEL BERRO";"4";"SALAMANCA";"443605";"4475629";"40.4293927571053";"-3.664846244443566";"913 560 807";"";"mayoressalamanca@jcmadrid.com";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11758;"Centro Municipal de Mayores María Zambrano";"";"Lunes a domingos y festivos, de 9 a 21 horas. Cerrado el 25 de diciembre y 1 y 25 enero.";"Se ofrecen servicios de dinamización y servicio de prevención de la dependencia con actividades de terapia ocupacional y físico deportivas, podología, biblioteca, cafetería y comedor, aula de informática y talleres de nuevas tecnologías, actividades lúdicas, intergeneracionales, artísticas, manuales y culturales, juegos de mesa, excursiones y viajes. Zona wifi.";"Bus: 59, 79";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=adabae7cb2e4f010VgnVCM1000000b205a0aRCRD";"PINAZO";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28021";"2";"SAN CRISTOBAL";"17";"VILLAVERDE";"441317";"4466094";"40.3433403501017";"-3.6909464406045163";"917 100 411";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11710;"Centro Municipal de Mayores Nicanor Barroso";"";"Lunes a viernes, de 9 a 20 horas. Fines de semana y festivos, de 10 a 19 horas.";"Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, biblioteca, fisioterapia preventiva. Se desarrollan talleres y actividades culturales y manuales, artísticas, tecnológicas o informáticas, deportivas, salidas y visitas culturales. Apoyo psicosocial, talleres de apoyo a la soledad no deseada, talleres de memoria preventivos (incompatibles con cualquier tipo de deterioro cognitivo) y gerontogimnasia, para personas con movilidad reducida (tras valoración previa).";"Bus: 8, 63";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=324166051361c010VgnVCM1000000b205a0aRCRD";"ENCOMIENDA DE PALACIOS";"CALLE";"V";"190";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445516";"4472229";"40.398887951351846";"-3.642025108739988";"917 722 684";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
113094;"Centro Municipal de Mayores Nuestra Señora del Carmen";"";"Lunes a viernes, de 9 a 20:30 horas.  Sábados, domingos y festivos, de 10 a 14 y de 16 a 20:30 horas.  Cierra los días 24, 25, 31 de diciembre y el 1 de enero.";"Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades socioculturales, artísticas y recreativas.";"Metro: Canillas (línea 4)  Bus: 73, 120, 122";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c6be8899fc81c010VgnVCM1000000b205a0aRCRD";"RAMON POWER";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28043";"3";"CANILLAS";"16";"HORTALEZA";"446460";"4479382";"40.46337730558992";"-3.631515434596136";"917 160 354";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
4706191;"Centro Municipal de Mayores Pablo Casals";"";"Lunes a domingo, de 9:30 a  20:30 horas. Horario junta directiva, lunes de 10 a 11:30 horas y miércoles de 11 a 13 horas.";"Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, biblioteca, wifi, y se desarrollan talleres y actividades socioculturales, de expresión corporal, formativas, culturales,  artísticas y recreativas.";"Metro: Simancas (línea 7), San Blas (línea 7)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6eb2ba228f3c6110VgnVCM1000000b205a0aRCRD";"POBLADURA DEL VALLE";"CALLE";"V";"13";"PRIMERA";"";"";"";"MADRID";"MADRID";"28037";"3";"AMPOSTA";"20";"SAN BLAS-CANILLEJAS";"447403";"4475213";"40.425893873545704";"-3.620043375246609";"917 609 807";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11708;"Centro Municipal de Mayores Pablo Neruda";"";"Lunes a viernes, de 9 a 20 horas. Fines de semana y festivos, de 10 a 20 horas.";"Servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades culturales y manuales, artísticas, tecnológicas o informáticas, deportivas y preventivas y de autocuidado. Zona wifi.";"Bus: 10, 57, 144";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=886166051361c010VgnVCM1000000b205a0aRCRD";"GERARDO DIEGO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28018";"4";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"445307";"4470714";"40.385232075465986";"-3.644368951945781";"917 791 168";"";"mayorespneruda@gmail.com";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
4724726;"Centro Municipal de Mayores Pamplona";"";"Lunes a domingo, de 9 a 21 horas.";"Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades culturales y manuales, artísticas, nuevas tecnologías (informática, Internet y manejo de móviles), deportivas y preventivas y de autocuidado. Programa de voluntariado. Señalética con sistema braille.";"Metro: Estrecho (línea 1)  Bus: 64, 126, 128";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2937de75fd187110VgnVCM1000000b205a0aRCRD";"PAMPLONA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"440250";"4478391";"40.45404034714549";"-3.7046602500182977";"913 982 396";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11724;"Centro Municipal de Mayores Pío Baroja";"";"De lunes a viernes, de 9 a 21 horas. Fines de semana y festivos, de 10 a 21 horas. Cerrado, 25 diciembre y 1 enero.";"Se ofrecen servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, wifi. Se desarrollan talleres y actividades culturales y manuales, artísticas, tecnológicas o informáticas, deportivas y preventivas y de autocuidado. Señalización braille en ascensores.";"Metro: Sáinz de Baranda (líneas 6 y 9) / Ibiza (línea 9)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"2";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c10266051361c010VgnVCM1000000b205a0aRCRD";"PIO BAROJA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28009";"6";"NIÑO JESUS";"3";"RETIRO";"442768";"4473862";"40.413417443948205";"-3.6745551353834545";"914 097 900";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11712;"Centro Municipal de Mayores Príncipe de Asturias";"";"Lunes a domingo, de 9 a 21 horas. Cerrado 25 diciembre y 1 enero.";"Se ofrecen servicios de animación sociocultural, podología, prensa, cafetería y zona WIFI y voluntariado. Además, se desarrollan talleres y actividades culturales, manuales, artísticas, tecnológicas, deportivas y preventivas de autocuidado.";"Metro: Ciudad Lineal (línea 5)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=182266051361c010VgnVCM1000000b205a0aRCRD";"HERMANOS GARCIA NOBLEJAS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28037";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445948";"4476395";"40.43644651057092";"-3.6372924261150033";"915 887 591";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
11690;"Centro Municipal de Mayores Prosperidad Santa Hortensia";"";"De lunes a viernes, fines de semana y festivos, de 9 a 20 horas. Agosto: fines de semana cerrado.";"Servicios: Animación sociocultural &amp;ndash; Podología &amp;ndash; Peluquería &amp;ndash; Cafetería y Comedor &amp;ndash; Prensa -Wifi  Actividades y Talleres: Físicas, culturales, formativas, tecnológicas, escénicas, psicosociales, plásticas, ambientales, visitas culturales, charlas informativas y salidas.";"Bus: 72, 43  Metro: Prosperidad (línea 4)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6e4266051361c010VgnVCM1000000b205a0aRCRD";"SANTA HORTENSIA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28002";"2";"PROSPERIDAD";"5";"CHAMARTIN";"443252";"4477337";"40.4447567589916";"-3.669168740467039";"915 106 851";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
49541;"Centro Municipal de Mayores San Diego";"";"Lunes a viernes, de 08:30 a 21 horas. Fines de semana y festivos: de 10 a 20 horas.";"Servicios de animación sociocultural, podología, peluquería, prensa, comedor y cafetería, biblioteca, wifi, fisioterapia preventiva y se desarrollan talleres y actividades culturales y manuales, artísticas, tecnológicas o informáticas, deportivas y preventivas y de autocuidado. Zona wifi.";"Bus: 103, 310, 57, 111, 144  Bicimad: estación 429 (calle de Carlos Martin Alvarez, 38)";"Requisitos para ser socio:  Ser titular de la tarjeta madridmayor.es. Para solicitar esta tarjeta vea la información relacionada. Los Centros Municipales de Mayores son equipamientos de Servicios Sociales No Residenciales, destinados a promover la convivencia de los mayores, propiciando la participación y la integración social.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cb4598d1351c010VgnVCM1000000b205a0aRCRD";"JAVIER DE MIGUEL";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28018";"3";"PALOMERAS BAJAS";"13";"PUENTE DE VALLECAS";"443678";"4471110";"40.3886888079207";"-3.6635910190518923";"917 571 941";"";"centromayoressandiego@gmail.com";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/CentrosMayores"
