ID,DISTRITO,same_as_wikidata_distrito,BARRIO,same_as_wikidata_barrio,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
13136666271,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,NUMANCIA,https://wikidata.org/entity/Q10338144,TURISMO,CeroEmisiones,PHEV
14141235826,Moratalaz,https://wikidata.org/entity/Q2076109,PAVONES,https://wikidata.org/entity/Q71760,TURISMO,CeroEmisiones,PHEV
20207339636,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,CANILLEJAS,https://wikidata.org/entity/Q663013,TURISMO,CeroEmisiones,PHEV
20207945021,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,CANILLEJAS,https://wikidata.org/entity/Q663013,TURISMO,CeroEmisiones,ELECTRICO
20207386318,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,CANILLEJAS,https://wikidata.org/entity/Q663013,TURISMO,CeroEmisiones,ELECTRICO
20207974433,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,CANILLEJAS,https://wikidata.org/entity/Q663013,TURISMO,CeroEmisiones,PHEV
20207260534,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,CANILLEJAS,https://wikidata.org/entity/Q663013,TURISMO,CeroEmisiones,ELECTRICO
11117255137,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,ELECTRICO
11117700847,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,PHEV
11117327135,Carabanchel,https://wikidata.org/entity/Q1001991,ABRANTES,https://wikidata.org/entity/Q3773949,TURISMO,CeroEmisiones,ELECTRICO
12123911836,Usera,https://wikidata.org/entity/Q953368,SANFERMIN,https://wikidata.org/entity/Q71758,CAMION,CeroEmisiones,ELECTRICO
882728993,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882414364,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
882355734,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,FUENTELARREINA,https://wikidata.org/entity/Q10286156,TURISMO,CeroEmisiones,ELECTRICO
14143165217,Moratalaz,https://wikidata.org/entity/Q2076109,MARROQUINA,https://wikidata.org/entity/Q11935636,TURISMO,CeroEmisiones,PHEV
15156877159,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANJUANBAUTISTA,https://wikidata.org/entity/Q165609,TURISMO,CeroEmisiones,PHEV
15156686722,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANJUANBAUTISTA,https://wikidata.org/entity/Q165609,TURISMO,CeroEmisiones,PHEV
15156771288,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANJUANBAUTISTA,https://wikidata.org/entity/Q165609,TURISMO,CeroEmisiones,ELECTRICO
883673366,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883361254,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
883389414,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,PHEV
883579921,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,PHEV
883307386,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,PHEV
883596041,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PENAGRANDE,https://wikidata.org/entity/Q3319582,TURISMO,CeroEmisiones,ELECTRICO
12124483044,Usera,https://wikidata.org/entity/Q953368,ALMENDRALES,https://wikidata.org/entity/Q9604761,TURISMO,CeroEmisiones,PHEV
12124658679,Usera,https://wikidata.org/entity/Q953368,ALMENDRALES,https://wikidata.org/entity/Q9604761,TURISMO,CeroEmisiones,ELECTRICO
12124420207,Usera,https://wikidata.org/entity/Q953368,ALMENDRALES,https://wikidata.org/entity/Q9604761,TURISMO,CeroEmisiones,PHEV
12125854167,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,CAMION,CeroEmisiones,ELECTRICO
14144662610,Moratalaz,https://wikidata.org/entity/Q2076109,MEDIALEGUA,https://wikidata.org/entity/Q9031035,TURISMO,CeroEmisiones,ELECTRICO
1414478367,Moratalaz,https://wikidata.org/entity/Q2076109,MEDIALEGUA,https://wikidata.org/entity/Q9031035,TURISMO,CeroEmisiones,ELECTRICO
884695921,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,ELECTRICO
884932209,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,PILAR,https://wikidata.org/entity/Q3773964,TURISMO,CeroEmisiones,PHEV
12125157645,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICO
12125851666,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,ELECTRICO
12125519348,Usera,https://wikidata.org/entity/Q953368,MOSCARDO,https://wikidata.org/entity/Q11937679,TURISMO,CeroEmisiones,PHEV
12126836928,Usera,https://wikidata.org/entity/Q953368,ZOFIO,https://wikidata.org/entity/Q71751,TURISMO,CeroEmisiones,ELECTRICO
12126286136,Usera,https://wikidata.org/entity/Q953368,ZOFIO,https://wikidata.org/entity/Q71751,TURISMO,CeroEmisiones,PHEV
12126677610,Usera,https://wikidata.org/entity/Q953368,ZOFIO,https://wikidata.org/entity/Q71751,TURISMO,CeroEmisiones,PHEV
15157615593,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,ELECTRICO
15157319997,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,ELECTRICO
15157679277,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,ELECTRICO
15157155684,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,ELECTRICO
15157597757,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,ELECTRICO
15157829963,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,PHEV
15157526235,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,CeroEmisiones,PHEV
15157918778,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,ECO,PHEV
15157888698,Ciudad Lineal,https://wikidata.org/entity/Q1763694,COLINA,https://wikidata.org/entity/Q18475981,TURISMO,ECO,PHEV
20208675942,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208237193,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208965115,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208358755,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208435178,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208432107,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,PHEV
20208152057,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208108033,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,PHEV
20208426629,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,PHEV
20208846265,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,CeroEmisiones,ELECTRICO
20208183742,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,ELSALVADOR,https://wikidata.org/entity/Q10367095,TURISMO,ECO,PHEV
885631133,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,CeroEmisiones,PHEV
885134709,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,LAPAZ,https://wikidata.org/entity/Q5869740,TURISMO,ECO,PHEV
12127130055,Usera,https://wikidata.org/entity/Q953368,PRADOLONGO,https://wikidata.org/entity/Q10352360,TURISMO,CeroEmisiones,ELECTRICO
15158113154,Ciudad Lineal,https://wikidata.org/entity/Q1763694,ATALAYA,https://wikidata.org/entity/Q14193114,TURISMO,CeroEmisiones,PHEV
1515824266,Ciudad Lineal,https://wikidata.org/entity/Q1763694,ATALAYA,https://wikidata.org/entity/Q14193114,TURISMO,CeroEmisiones,ELECTRICO
14145715144,Moratalaz,https://wikidata.org/entity/Q2076109,FONTARRON,https://wikidata.org/entity/Q10283284,TURISMO,CeroEmisiones,ELECTRICO
14145433386,Moratalaz,https://wikidata.org/entity/Q2076109,FONTARRON,https://wikidata.org/entity/Q10283284,TURISMO,CeroEmisiones,ELECTRICO
15150663271,Ciudad Lineal,https://wikidata.org/entity/Q1763694,--,,CAMION,CeroEmisiones,ELECTRICO
15150486985,Ciudad Lineal,https://wikidata.org/entity/Q1763694,--,,TURISMO,CeroEmisiones,ELECTRICO
15150100178,Ciudad Lineal,https://wikidata.org/entity/Q1763694,--,,TURISMO,CeroEmisiones,ELECTRICO
886597272,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,CAMION,CeroEmisiones,ELECTRICO
21211604898,Barajas,https://wikidata.org/entity/Q807230,ALAMEDADEOSUNA,https://wikidata.org/entity/Q760737,TURISMO,CeroEmisiones,PHEV
2121124060,Barajas,https://wikidata.org/entity/Q807230,ALAMEDADEOSUNA,https://wikidata.org/entity/Q760737,TURISMO,CeroEmisiones,PHEV
21211876233,Barajas,https://wikidata.org/entity/Q807230,ALAMEDADEOSUNA,https://wikidata.org/entity/Q760737,TURISMO,CeroEmisiones,ELECTRICO
88643102,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886154045,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
886846099,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886406424,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
886425163,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
886934619,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,PHEV
88623869,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,CeroEmisiones,ELECTRICO
886268051,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,ECO,PHEV
886282882,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,VALVERDE,https://wikidata.org/entity/Q31132,TURISMO,ECO,PHEV
15151751216,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,TURISMO,CeroEmisiones,ELECTRICO
15151542936,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,TURISMO,CeroEmisiones,ELECTRICO
15151712905,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,TURISMO,CeroEmisiones,ELECTRICO
15151488998,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,TURISMO,CeroEmisiones,ELECTRICO
15151367131,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,TURISMO,CeroEmisiones,PHEV
887654220,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
887997844,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,PHEV
887810972,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
887883601,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,MIRASIERRA,https://wikidata.org/entity/Q31134,TURISMO,CeroEmisiones,ELECTRICO
2121130209,Barajas,https://wikidata.org/entity/Q807230,ALAMEDADEOSUNA,https://wikidata.org/entity/Q760737,TURISMO,CeroEmisiones,PHEV
13132447000,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,SANDIEGO,https://wikidata.org/entity/Q11946851,CAMION,CeroEmisiones,ELECTRICO
13132991741,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,SANDIEGO,https://wikidata.org/entity/Q11946851,TURISMO,CeroEmisiones,PHEV
13132844427,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,SANDIEGO,https://wikidata.org/entity/Q11946851,TURISMO,CeroEmisiones,PHEV
13132411255,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,SANDIEGO,https://wikidata.org/entity/Q11946851,TURISMO,CeroEmisiones,ELECTRICO
888378815,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,ELGOLOSO,https://wikidata.org/entity/Q10271137,CAMION,CeroEmisiones,ELECTRICO
888590419,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,ELGOLOSO,https://wikidata.org/entity/Q10271137,TURISMO,CeroEmisiones,ELECTRICO
888226761,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,ELGOLOSO,https://wikidata.org/entity/Q10271137,TURISMO,CeroEmisiones,PHEV
888962081,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,ELGOLOSO,https://wikidata.org/entity/Q10271137,TURISMO,CeroEmisiones,PHEV
15152451011,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PUEBLONUEVO,https://wikidata.org/entity/Q71753,CAMION,CeroEmisiones,ELECTRICO
15152540647,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PUEBLONUEVO,https://wikidata.org/entity/Q71753,TURISMO,CeroEmisiones,PHEV
15152841464,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PUEBLONUEVO,https://wikidata.org/entity/Q71753,TURISMO,CeroEmisiones,ELECTRICO
15152142525,Ciudad Lineal,https://wikidata.org/entity/Q1763694,PUEBLONUEVO,https://wikidata.org/entity/Q71753,TURISMO,ECO,PHEV
21212650377,Barajas,https://wikidata.org/entity/Q807230,AEROPUERTO,https://wikidata.org/entity/Q9586697,CAMION,CeroEmisiones,ELECTRICO
991857362,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CASADECAMPO,https://wikidata.org/entity/Q16302441,TURISMO,CeroEmisiones,ELECTRICO
992435069,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARGUELLES,https://wikidata.org/entity/Q64874,CAMION,CeroEmisiones,ELECTRICO
1313444069,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PALOMERASSURESTE,https://wikidata.org/entity/Q10343901,TURISMO,CeroEmisiones,PHEV
13134883374,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PALOMERASSURESTE,https://wikidata.org/entity/Q10343901,TURISMO,CeroEmisiones,ELECTRICOS-RANGO-EXTENDIDO
13134908365,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PALOMERASSURESTE,https://wikidata.org/entity/Q10343901,TURISMO,CeroEmisiones,PHEV
15153440903,Ciudad Lineal,https://wikidata.org/entity/Q1763694,QUINTANA,https://wikidata.org/entity/Q71810,TURISMO,CeroEmisiones,ELECTRICO
992540446,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARGUELLES,https://wikidata.org/entity/Q64874,TURISMO,CeroEmisiones,ELECTRICO
99213196,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARGUELLES,https://wikidata.org/entity/Q64874,TURISMO,CeroEmisiones,ELECTRICO
992880784,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,ARGUELLES,https://wikidata.org/entity/Q64874,TURISMO,ECO,PHEV
13135508239,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PORTAZGO,https://wikidata.org/entity/Q18005921,TURISMO,CeroEmisiones,ELECTRICO
13135461997,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PORTAZGO,https://wikidata.org/entity/Q18005921,TURISMO,CeroEmisiones,ELECTRICO
13135791949,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PORTAZGO,https://wikidata.org/entity/Q18005921,TURISMO,CeroEmisiones,ELECTRICO
13135219560,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,PORTAZGO,https://wikidata.org/entity/Q18005921,TURISMO,CeroEmisiones,ELECTRICO
13136323635,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,NUMANCIA,https://wikidata.org/entity/Q10338144,CAMION,CeroEmisiones,ELECTRICO
15154782698,Ciudad Lineal,https://wikidata.org/entity/Q1763694,LACONCEPCION,https://wikidata.org/entity/Q11915156,TURISMO,CeroEmisiones,ELECTRICO
15154514255,Ciudad Lineal,https://wikidata.org/entity/Q1763694,LACONCEPCION,https://wikidata.org/entity/Q11915156,TURISMO,CeroEmisiones,ELECTRICO
15154219030,Ciudad Lineal,https://wikidata.org/entity/Q1763694,LACONCEPCION,https://wikidata.org/entity/Q11915156,TURISMO,CeroEmisiones,PHEV
15155654026,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
15155470364,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
15155952028,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
15155681693,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
15155853200,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
15155636954,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
1515525316,Ciudad Lineal,https://wikidata.org/entity/Q1763694,SANPASCUAL,https://wikidata.org/entity/Q165612,CAMION,CeroEmisiones,ELECTRICO
13136740443,PuenteDeVallecas,https://wikidata.org/entity/Q2003054,NUMANCIA,https://wikidata.org/entity/Q10338144,TURISMO,CeroEmisiones,PHEV
993344034,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDADUNIVERSITARIA,https://wikidata.org/entity/Q3319235,CAMION,CeroEmisiones,ELECTRICO
993332099,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDADUNIVERSITARIA,https://wikidata.org/entity/Q3319235,CAMION,CeroEmisiones,ELECTRICO
21213119629,Barajas,https://wikidata.org/entity/Q807230,CASCOHISTORICODEBARAJAS,https://wikidata.org/entity/Q9701730,TURISMO,CeroEmisiones,PHEV
993962827,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDADUNIVERSITARIA,https://wikidata.org/entity/Q3319235,TURISMO,CeroEmisiones,ELECTRICO
993260527,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDADUNIVERSITARIA,https://wikidata.org/entity/Q3319235,TURISMO,CeroEmisiones,ELECTRICO
993305707,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDADUNIVERSITARIA,https://wikidata.org/entity/Q3319235,TURISMO,CeroEmisiones,PHEV
993835673,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,CIUDADUNIVERSITARIA,https://wikidata.org/entity/Q3319235,TURISMO,CeroEmisiones,PHEV
14144793375,Moratalaz,https://wikidata.org/entity/Q2076109,MEDIALEGUA,https://wikidata.org/entity/Q9031035,TURISMO,CeroEmisiones,PHEV
21214883864,Barajas,https://wikidata.org/entity/Q807230,TIMON,https://wikidata.org/entity/Q10382570,TURISMO,CeroEmisiones,ELECTRICO
2121433193,Barajas,https://wikidata.org/entity/Q807230,TIMON,https://wikidata.org/entity/Q10382570,TURISMO,CeroEmisiones,ELECTRICO
21214269743,Barajas,https://wikidata.org/entity/Q807230,TIMON,https://wikidata.org/entity/Q10382570,TURISMO,CeroEmisiones,ELECTRICO
21214355627,Barajas,https://wikidata.org/entity/Q807230,TIMON,https://wikidata.org/entity/Q10382570,TURISMO,CeroEmisiones,PHEV
21214878476,Barajas,https://wikidata.org/entity/Q807230,TIMON,https://wikidata.org/entity/Q10382570,TURISMO,CeroEmisiones,PHEV
21214307509,Barajas,https://wikidata.org/entity/Q807230,TIMON,https://wikidata.org/entity/Q10382570,TURISMO,CeroEmisiones,ELECTRICO
994496615,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,VALDEZARZA,https://wikidata.org/entity/Q10388728,CAMION,CeroEmisiones,ELECTRICO
994484664,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,VALDEZARZA,https://wikidata.org/entity/Q10388728,TURISMO,CeroEmisiones,PHEV
994406861,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,VALDEZARZA,https://wikidata.org/entity/Q10388728,TURISMO,CeroEmisiones,ELECTRICO
15150481899,Ciudad Lineal,https://wikidata.org/entity/Q1763694,--,,TURISMO,CeroEmisiones,PHEV
15151704880,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,CAMION,CeroEmisiones,ELECTRICO
15151157386,Ciudad Lineal,https://wikidata.org/entity/Q1763694,VENTAS,https://wikidata.org/entity/Q71762,TURISMO,CeroEmisiones,ELECTRICO
