DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
Carabanchel,BUENAVISTA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,ELECTRICO
Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moratalaz,PAVONES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
Carabanchel,ABRANTES,TURISMO,Cero Emisiones,ELECTRICO
Carabanchel,ABRANTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Carabanchel,ABRANTES,TURISMO,Cero Emisiones,ELECTRICO
Usera,SAN FERMIN,CAMION,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Moratalaz,MARROQUINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Usera,ALMENDRALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Usera,ALMENDRALES,TURISMO,Cero Emisiones,ELECTRICO
Usera,ALMENDRALES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Usera,MOSCARDO,CAMION,Cero Emisiones,ELECTRICO
Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,ELECTRICO
Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Usera,MOSCARDO,TURISMO,Cero Emisiones,ELECTRICO
Usera,MOSCARDO,TURISMO,Cero Emisiones,ELECTRICO
Usera,MOSCARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Usera,ZOFIO,TURISMO,Cero Emisiones,ELECTRICO
Usera,ZOFIO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Usera,ZOFIO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Usera,PRADOLONGO,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,ATALAYA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,ATALAYA,TURISMO,Cero Emisiones,ELECTRICO
Moratalaz,FONTARRON,TURISMO,Cero Emisiones,ELECTRICO
Moratalaz,FONTARRON,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,--,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,--,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,--,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,CAMION,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,SAN DIEGO,CAMION,Cero Emisiones,ELECTRICO
Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,SAN DIEGO,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,EL GOLOSO,CAMION,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,EL GOLOSO,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,EL GOLOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,EL GOLOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,PUEBLO NUEVO,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,PUEBLO NUEVO,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Barajas,AEROPUERTO,CAMION,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,CASA DE CAMPO,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARGUELLES,CAMION,Cero Emisiones,ELECTRICO
Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Puente de Vallecas,PALOMERAS SURESTE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARGUELLES,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARGUELLES,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARGUELLES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,ELECTRICO
Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,ELECTRICO
Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,ELECTRICO
Puente de Vallecas,PORTAZGO,TURISMO,Cero Emisiones,ELECTRICO
Puente de Vallecas,NUMANCIA,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Puente de Vallecas,NUMANCIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,CIUDAD UNIVERSITARIA,CAMION,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,CIUDAD UNIVERSITARIA,CAMION,Cero Emisiones,ELECTRICO
Barajas,CASCO HISTORICO DE BARAJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,CIUDAD UNIVERSITARIA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,CIUDAD UNIVERSITARIA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,CIUDAD UNIVERSITARIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,CIUDAD UNIVERSITARIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moratalaz,MEDIA LEGUA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
Barajas,TIMON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,TIMON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,VALDEZARZA,CAMION,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,VALDEZARZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,VALDEZARZA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,VENTAS,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,VENTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,VALDEMARIN,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,VALDEMARIN,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,VALDEMARIN,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,VALDEMARIN,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,PUEBLO NUEVO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,QUINTANA,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,QUINTANA,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,LA CONCEPCION,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,ATALAYA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,EL PLANTIO,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,EL PLANTIO,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,EL PLANTIO,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COSTILLARES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,ARAVACA,CAMION,Cero Emisiones,ELECTRICO
Hortaleza,PALOMAS,CAMION,Cero Emisiones,ELECTRICO
--,--,CAMION,Cero Emisiones,ELECTRICO
--,--,CAMION,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,CAMION,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN PASCUAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PALOMAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PALOMAS,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PALOMAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,SAN JUAN BAUTISTA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,ARAVACA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARAVACA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARAVACA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARAVACA,TURISMO,Cero Emisiones,ELECTRICO
Moncloa - Aravaca,ARAVACA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Moncloa - Aravaca,ARAVACA,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COLINA,TURISMO,Cero Emisiones,ELECTRICO
Latina,--,TURISMO,Cero Emisiones,ELECTRICO
Latina,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,ELECTRICO
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Ciudad Lineal,COSTILLARES,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,CANILLAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,CANILLAS,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,CANILLAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,CANILLAS,TURISMO,Cero Emisiones,ELECTRICO
Latina,PUERTA DEL ANGEL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Latina,PUERTA DEL ANGEL,TURISMO,Cero Emisiones,ELECTRICO
Latina,PUERTA DEL ANGEL,TURISMO,Cero Emisiones,ELECTRICO
Latina,LUCERO,TURISMO,Cero Emisiones,ELECTRICO
Latina,LUCERO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Latina,LUCERO,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,APOSTOL SANTIAGO,TURISMO,Cero Emisiones,ELECTRICO
Latina,ALUCHE,CAMION,Cero Emisiones,ELECTRICO
Latina,ALUCHE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Latina,ALUCHE,TURISMO,Cero Emisiones,ELECTRICO
Latina,ALUCHE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Latina,ALUCHE,TURISMO,Cero Emisiones,ELECTRICO
Latina,CAMPAMENTO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Latina,CUATRO VIENTOS,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Hortaleza,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PALOMAS,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PALOMAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,VALDEFUENTES,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Latina,AGUILAS,TURISMO,Cero Emisiones,ELECTRICO
Latina,AGUILAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Latina,AGUILAS,TURISMO,Cero Emisiones,ELECTRICO
Latina,AGUILAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Carabanchel,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Hortaleza,PIOVERA,TURISMO,Cero Emisiones,ELECTRICO
Centro,PALACIO,CAMION,Cero Emisiones,ELECTRICO
